"101220","48287","1","The hotel is cool, well designed and fun to hang out in. 

The rooms themselves are nicely designed though the basic rooms are very small.

The location is good. However, if you want the real-deal old-school Vienna experience, stay closer to the city center."
"101223","48288","1","Just don't stay there.  Ever."
"101226","48289","1","Book the spa/pool for a private swim. "
"101229","48290","1","Head over to the Rijksmuseum around the corner for 9am opening and be the first one in to have it all to yourself!"
"101232","48291","1","Ask for upgrade"
"101235","48292","1","Moods for fabric, great selection, fantastic pricing, friendly staff."
"101242","48295","1","Be warned that some rooms do not have windows - I knew in advance but some guests may be shocked"
"101245","48296","1","The suite rooms are a better value"
"101266","48306","1","location is way of centre city. Had to pay two times 40 Sfr to get in and out which makes the cheaper rooms less attractive"
"101277","48311","1","The town of Canisy is very, very small. We did not see anywhere to eat if you are looking for someplace other than the chateau. However, there are many small towns nearby and Jennifer will gladly make recommendations and reservations. With a GPS app, finding even the most out of the way spot is easy. "
"101284","48314","1","Go to the Happy Hour at the bar, great prices, great cocktails and food. "
"101291","48317","0","I'd recommend staying at another property. "
"101312","48327","1","que lleguen ahi"
"101325","48333","0","L'emplacement n'est pas génial pour la visite touristique."
"101332","48336","1","get the night club wrist band it really helps"
"101339","48339","1","Easy walk to Soho, Covent Garden, and British Museum but immediate environs are not particularly charming. "
"101350","48344","1","Vous devez être en forme, l'hôtel est dans le bas du Vieux-Montréal. Vous aurez plusieurs aller-retour à faire dans des côtes assez hautes."
"101353","48345","1","Not for people who need amenities like a gym, spa, restaurant or meeting rooms."
"101360","48348","1","Check out the Italian restaurant next door 'Di Lucca'. Great Italian food at a reasonable price."
"101365","48350","1","I'd go for a second floor room next time, we could hear a bit of noise from above our ground floor suite (but not too bad)"
"101368","48351","1","Make sure that you know that this is a test hotel, without any physical presence before booking."
"101371","48352","1","Bartenders at PHD were rude."
"101374","48353","1","Be prepared to have a great stay!"
"101379","48355","1","Don't bring too much luggage. Request lower floor as the roof is busy (loud) on weekend nights. Prepare to walk if you plan on taking he subway."
"101388","48359","1","enjoy!"
"101391","48360","1","Take advantage of the concierges.  All of their suggestions were outstanding."
"101398","48363","1","There are better hotel experiences around. They need to review their objectives and make some priorities of the experience for guests. "
"101405","48366","1","The standard room is very very small, the bath room is terribly small. If you are taller than 6', you probably can't use the toilet."
"101412","48369","1","15min bus from Meguro Stn (sort of a pain). 12min walk to small, private train station which was a couple stops away from other major station lines. Not convenient for moving luggage around. Definitely try for a room with lounge seating area which affords a bit more room to spread out."
"101415","48370","1","This place is different than most hotels, so if you don't like the idea of hiking to your room, no phones or TVs, or are used to pampering by staff, then this is not for you. If you love feeling one with the night sky and the sounds of coyotes, are open to simple adventures, and want to experience a place that is on the cusp of being discovered, then you will like this place."
"101430","48377","0","ask for rooms off Geary st"
"101433","48378","1","If you're willing to walk back a few blocks, cheaper parking options are available at lots"
"101436","48379","0","Noise if room facing street. "
"101443","48382","1","ask for a room opposite the street.  its a little noisy on the street side"
"101450","48385","1","Book the top floor."
"101453","48386","1","hotel que je conseil a mes amis"
"101456","48387","1","Fragen Sie nach einen ruhigen Zimmer, bzw. ohne Verbindungstüre."
"101471","48394","1","Recomendable para disfrutar de la ciudad y hasta la madrugada, discoteca y fiesta. Es un lugar inadecuado para descansar o para relajarse a parte de que el servicio del hotel más que resultar desenfadado y acorde con la instalación puede resultar distante y sin mostrar interés alguno en los problemas del cliente. Esto en una ciudad como Nueva York resulta aún más sorprendente pues todas mis experiencias son más bien todo lo contrario. "
"101476","48396","1","Vale MUITO a pena. Hotel lindo e descolado."
"101483","48399","0","Elegir habitación grande"
"101486","48400","1","Look at the Witt's blog- they have tons of tips for tourist on how to get around, taxi services, and all kinds of information which is super useful for first or even second time visitors. Although the hotel is very close to the tram, it is on a very steep hill, so if you have any disability that makes it difficult to go up and down a very steep road with not much pavement space, you might want to take that into consideration. 
Otherwise, I would say this is a fantastic place to stay- entirely worth the price, which I think is actually rather moderate comparing it to other hotels in other destinations. 
Also, do your homework- Istanbul is an amazing city and if you really read up about it, you will discover there are loads of things to do and experience. "
"101497","48405","1","I recommend Lux 11 , it's a really good hotel"
"101500","48406","1","No parking outside. Hard to stop if you are coming by car. "
"101503","48407","1","select a room on 4th floor for best light and possible views of Duomo. Room 420 was wonderful."
"101506","48408","1","None other than to relax and enjoy this superb establishment!"
"101521","48415","1","The octopus at Proof is excellent."
"101532","48420","1","Make sure you check to see if they are doing construction during your visit.   There were multiple days when there was no water or hot water in addition to intermittent periods when the electricity was off.  "
"101541","48424","0","Unless they change their policy, don't expect to be allowed to have a third person (even your child) stay in the room with you. "
"101546","48426","1","San Carlo Suites is great if you can really hang with little on site service, otherwise go with Gigli d'Oro. Be sure to know where you're going-- hotel is not easy to find. The staff are great and accommodating. Ask them for recommendations-- they sent us to wonderful local restaurants. (Try Osteria Memmo nearby... Authentic roman dinner). No need to book the private hotel transfer. Take a regular taxi to and from the airport for 48 euros. There is a nearby taxi stand that is easily accessible."
"101553","48429","1","Be prepared for small rooms - but perfectly adequate."
"101556","48430","1","Das Sushi Restaurant GONPACHI in Roppongi (Nishi-azabu-Crossing/Roppongi-Dori) hat mir gut gefallen."
"101559","48431","1","Eat at Sacramento on Sacramento Street and order the octopus! The waiter was awesome and had the perfect wine recommendation. 
If you eat at Ramiro's, you'll order by kilogram even though it's not marked so order everything!! They'll bring out the prawns, lobster, crab, for your approval!"
"101564","48433","1","We stayed in one of the M rooms which are apparently bigger than the standard rooms (I would imagine the standard rooms would be quite small as the M room was adequate but not huge)"
"101573","48437","1","The hotel is more formal and old world style than I had anticipated - coming off safari we were a little thrown at first - it took us a bit of time to adjust and get comfortable. For those travelers not use to butler style service it can be an uncomfortable experience but the service and hospitality is really welcoming and the attention to detail is super accommodating. The management/staff went above and beyond."
"101578","48439","1","Make sure to enjoy some time in the well appointed and comfortable living room and take in the history of Buenos Aires."
"101583","48441","1","Choose higher floor rooms for sea view. 
Better suited for couples as showers are completely open
Long walk uphill from tram so better to take cab back
Use google map to find the place"
"101586","48442","1","Rapport qualité prix non justifier, l emplacement est parfait."
"101599","48448","1","Decor might be described as ""garage sale chic."" We expected more for $239 a night, but then again, we chose this hotel because hotels downtown or near north were $350.  We made the mistake of confirming the dates of our visit before we checked for hotel availability. "
"101606","48451","1","Recommended day/half day trips include visit to high pressure sales outlets
The mini bar list does not make you aware that there is a charge for making a cup of tea with the tea bags provided. "
"101612","48454","0","Nice hotel for there rooms but not for the common parts. The lounge area is in a basement ."
"101615","48455","1","Demander chambre en angle étage eleve"
"101618","48456","1","The service is one of a kind. An experience to remember..."
"101621","48457","1","Request to be on a higher floor overlooking the pool/mediterranean (in the main hotel). "
"101624","48458","1","In summer go over to the Hyatt for outdoor dining, charming. "
"101631","48461","1","Watch out for weekends, The gastropub down the alley across from the hotel can get very loud after midnight when they turn into a club."
"101634","48462","1","Leave the kids at home."
"101641","48465","0","Beware of extra charges re AMEX"
"101644","48466","1","Most important person in hotel is Stamos; find and make friends. "
"101655","48471","1","use uber for cabs "
"101662","48474","1","."
"101665","48475","1","Great hotel! "
"101670","48477","1","ask for room upgrade?"
"101675","48479","1","This is a boutique hotel, and as hotels in the area  do not offer very large rooms, be prepared to live out of your suitcase for your stay."
"101678","48480","1","There is breakfast offered each morning in the Scent restaurant, but there are also many bakeries and coffee shops if you're willing to walk two blocks.  The hotel breakfast is very nice, if a bit on the expensive side (18 euros each).  "
"101703","48492","1","mindestens 3 Nächte bleiben, um die Schönheit aufnehmen und genießen zu können"
"101706","48493","1","Never late, the shuttle to Shinjinku is a wonderful service and saved us at the beginning and end of every day from being overtired. From there we could jump on the train and find our way anywhere in the city and beyond. We highly recommend taking advantage of this service."
"101709","48494","1","Make sure you get up early and take a stroll in the park. It's a marvelous experience."
"101716","48497","1","Just be aware of street noise at night. "
"101719","48498","1","Be sure to ask for something that isn't directly facing a wall or another room's window. Also, ask for something above the 4th floor. The noise from parties in the lounge and lobby traffic bled badly into rooms on the 3rd floor. "
"101724","48500","1","Great rooms but very little additional service at this hotel. "
"101727","48501","1","Likely a better destination for business vs personal trips"
"101732","48503","1","Ask Marco at the reception for advice on tours and restaurants,"
"101735","48504","1","Le seul intérêt de l'hôtel est le rapport qualité-prix pour cette partie ouest de Londres."
"101738","48505","1","Some might find it important to note that English speaking staff are in abundance at this hotel so those concerned about this will be very comfortable here."
"101743","48507","0","cerca de la ciudad, tranquilidad e inmejorables vistas"
"101746","48508","0","Hotel très confortable, très propre et bien placé"
"101751","48510","1","ask for a front park view"
"101754","48511","1","the hotel is good and clean but htaht kind of place is for people who like inhabited hotel ottherwise change location."
"101757","48512","0","Take advantage of the library and art spaces. Great way to meet like minded travelers. "
"101762","48514","1","Relax and enjoy it. Take the tine to chill in the library. The gym and spa are great."
"101765","48515","1","Enjoy!
"
"101776","48520","1","You really don't even have to leave. The bar tenders are really entertaining. The entire staff takes wonderful care of you."
"101779","48521","1","If you want a bit of space and a bigger bed, don't book a ""single"" room."
"101782","48522","1","4 stops west from Shibuya on Tokyu Toyoko line might sound like it's far from the action but it's really not - well worth it... and a beautiful view of Mt Fuji from Room 702 every morning can't be beat!"
"101791","48526","1","Don't go to this hotel."
"101798","48529","1","Prendre une chambre avec vue mer"
"101801","48530","1","CHARMING LOCATION AND DELICIOUS BREAKFAST"
"101804","48531","1","Food rates at the hotel are high.  Check out the Restaurant Miramar a short distance away for breakfast and lunch or for a drink in the evening with a great view of the harbor."
"101815","48536","1","The hotel is off the beaten path and in a pretty non descript neighbourhood.  Need to call for a cab from the front desk as there's not a lot of passing cabs (or traffic at all for that matter) in that part of town."
"101818","48537","1","Do not stay in Rooms 01, 02, 03, 04 since they are too close to the elevator which makes a lot of noise.  Bring earplugs if you are sensitive to noise while you are trying to sleep.  "
"101825","48540","1","You WILL certainly hear the club below and it only gets loud from about midnight. I have no problem sleeping through it, but it's rap and LOUD, so heavy bass. If you're a light sleeper, I can imagine this being a problem. The shower was quite slim. Fine for me but if you're not on the slim side, I can imagine this may be an issue. "
"101830","48542","1","They provide free bikes and free wifi
They are so helpful at front desk
The breakfast is included which really
Helps
Location is amazing
Tablet is the best "
"101835","48544","0","Make sure you double check on the extras you are supposed to get as a tablet plus member. They were going to charge us for our late check out and did not offer our breakfast or room upgrade which was part of the program."
"101840","48546","1","One of the best on South Beach "
"101847","48549","1","The rooms are VERY small, for the price there are other better options . "
"101854","48552","1","Get a high floor for the view and only book this if you know your way around and are a seasoned traveller. If you are looking for a hotel service, you will not get it. If you're using the room as is, then it will be fine. The surroundings are friendly, plenty of places to eat, great neighbourhood with quick walking access to pretty much anywhere."
"101857","48553","1","Ne pas y aller
"
"101862","48555","1","地下鉄で動き回れる人には非常に便利。
マンハッタンの真ん中に位置してます。
ホテルから出てすぐに沢山のブティックがあるショッピング街のど真ん中ではないです。

バスタブ付きのお部屋を予約すると良いと思います。お部屋のカテゴリーによってはシャワーのみのお部屋があります。

バスタブ付き確定のお部屋を予約すると、
必ずバスタブは付いています。

なるべく高層階をリクエストすると良いです。

ニューヨークはホテル代が高いですが、
週によってはお値段が下がってる日にちもありますので、お安い週を狙うと良いでしょう。


老夫婦、ビジネスマン、小さな子供連れ家族より、友人同士、カップル、新婚、若い夫婦、中年までの夫婦に向いてるように感じました。


"
"101873","48560","0","Buscar otro hotel"
"101878","48562","1","le camere che danno su Hymarket St. potrebbero risultare rumorose visto il maggiore traffico."
"101887","48566","1","A fortement conseillé, un peu cher mais prestation exceptionnel."
"101890","48567","1","extending to the pink dollar certainly helps. make sure your breakfast is included. best breakfast."
"101893","48568","1","The wine on offer in the Corner Room is not very good.  We tried almost all of them!   Checking out at 10am is a challenge.  The concierge picked up our luggage in our room and we left him at the Lift and took the stairs down (2 flights so no big deal) but we didn't see our luggage again for 30 minutes and had a taxi waiting outside..."
"101904","48573","1","They do not have public WiFi.
The concierge misled me when trying to take a train to Cambridge."
"101907","48574","1","No dejen de probar el Restaurante del Hotel, Dos Palillos"
"101910","48575","0","Wir hatten ein Standard Zimmer, was ein bisschen zu klein war - vielleicht sollte man ein grösseres Zimmer buchen, falls vorhanden."
"101915","48577","0","The Pump Room can get quite rowdy on a Friday night so ask for a room on a higher floor"
"101918","48578","1","le bruit en raison des fenêtres mal isolées, la taille des chambres, la désinvolture du service, il faut aller au bar pour se faire servir et à la cuisine pour commander alors qu'il y a tout le personnel pour servir. L'attitude arrogante des hotesses , c'est un hotel pour faire la fête"
"101923","48580","1","Ask for a room at the corner and at a high floor."
"101926","48581","1","Not great if you are a light sleeper, but good value especially in the summer."
"101935","48585","1","Choisir cet hôtel"
"101958","48596","1","dont try and close the window if it gets jammed...OUCH!"
"101961","48597","1","Make sure you try the bakery goods at  Café des Architectes in the morning."
"101964","48598","1","Great place to stay - breakfast and breakfast were excellent."
"101967","48599","1","GO there and enjoy it !!!!!"
"101970","48600","1","Take tram 28  just outside the hotel to the castle. Walk around Alfama district. Eat at O Fiteu in Larga de Graza. Have a gin tonic in Barrio Altos's terrace, enjoying the amazing views. Go to Belcanto next door for dinner. Go for a drink to Pavilhao Chines. Enjoy the fantastic breakfast, take tram 15 by the river and go to the Jeronimos Monastery, tower of Belem and have a look around. Have a traditional cake and a coffee in the local bakery. The queues are a give away! Go to Plaza del Comercio to have a wonder round, walk further along the river to Bica do Sapato for lunch by the river if it is sunny. Have another G&T in the terrace at the hotel...Visit the Gubenkian Fundation and don't miss the gardens. Walk from the hotel to Rua Dom Pedro V, stop at the miradouro, and continue walking the street, with stylish clothes and antique shops. Go shopping in Chiado.
If you don't fancy a taxi to and from the airport the underground will take you within a 100 mts of the hotel for 1.40 euros. Take the red line to Alameda and the green one to Baixa-Chiado. Soak in the atmosphere of this charming city!"
"101975","48602","1","Get a room not facing the street.   Don't be deterred by the noisy bankers boozing into the evening"
"101978","48603","1","Perfect location in Paris, easy to get everywhere "
"101991","48609","1","The restaurant down the street has a great happy hour (called Tongue and Cheek), and the proximity to Joe's Stone Crab can't hurt either."
"101998","48612","1","If you are looking for a bare bones hotel and a party, this is the place.  If you are looking for a hotel where you can get some sleep in a clean room, keep looking."
"102007","48616","1","Ask for bigger room, not the standards"
"102010","48617","1","Ask for a room facing Massachussets Ave. These rooms were larger and included a balcony without the extra cost.  "
"102015","48619","1","Les chambres à étage élevé avec la vue sur les tours Petronas"
"102024","48623","1","Eher im Sommer dort wohnen"
"102029","48625","1","Nos toco la habitacion 63, unas vistas terribles y la habitacion y el baño apenas tenian luz.
Escogimos el hotel por su ubicacion e imagenes de la pagina, escogimos esta pagina porque pensabamos tener una garantia minima a la hora de la asignacion de la habitacion, no sabemos si el resto de las habitaciones son mejores, pero dudamos mucho que las haya peores... Nada que ver con las fantasticas imagenes que nos enseñan en su pagina... No esta mal, pero teniamos unas expectativas mucho mayores....
La ubicacion excelente!"
"102032","48626","0","You need to make a reservation - even for the library bar - but the food is definitely worth it!"
"102035","48627","1","verificare che i servizi richiesti al concierge siano stati soddisfatti"
"102042","48630","1","Go to the beer garden "
"102047","48632","1","Stumptown Coffee Right around the corner at the Ace.

"
"102050","48633","1","It's a small hotel, so don't expect staff to run after you - there's only one or two on duty at any point in time. It's not fantastic for taxis, since it's on a pedestrian-only mall. "
"102057","48636","1","Try to get a room on the 2nd floor "
"102060","48637","1","Very friendly guest service."
"102071","48642","1","Space is limited.  We had to live out of our suitcases - so pack efficiently"
"102078","48645","1","Tablet rewards was great to have for this particular hotel."
"102081","48646","0","Chambres petites mais propres."
"102084","48647","1","There is a nice patisserie on the ground floor of the hotel which offers alternatives if you are not interested in a full meal. 

The East Rail Line is the most efficient way to get to hotel. There are good connections with trains to airport and center of Hong Kong"
"102091","48650","1","Erstklassige ruhige Lage und trotzdem mitten drin- direkt am Louvre. Schöne Restaurants und Einkaufsmöglichkeiten in unmittelbarer Nähe."
"102102","48655","1","If you are partying and want to crash post dinner and frolics, then ideal. Otherwise, not ideal.  Unlikely to go back. "
"102105","48656","1",". "
"102112","48659","1","Great Location, Roof Top Pool is great. Size of the room is great"
"102117","48661","1","More than worth of price."
"102120","48662","1","Cellar Bar packed from 5 pm onwards do not expect a seat"
"102123","48663","1","Even though our hotel booking wasn't prepaid, the charges came through with one night charged on check in and the balance of the folio charged on check out. Something to be aware of as it caused a little confusion when trying to reconcile the credit card statement.."
"102130","48666","1","corner room extraordinaire"
"102135","48668","1","Good central location with easy access to Metro. Friendly staff"
"102140","48670","1","The price is steep, especially when converting euros to dollars, but it is well worth it. "
"102143","48671","0","Think twice whether to stay there."
"102148","48673","1","Check out the hotel bar on the top floor. "
"102153","48675","1","its not in the center of the city unlike the other hotels in this category and delhi traffic can be unpredictable. it's in the diplomatic quarter.

account for more time to travel to sight seeing venues. 
megu is pretty much the best sushi in the city,

the library bar takes its mixology seriously and is a great place for pre drinks albeit pricey"
"102156","48676","1","PHD, electric room, even the steakhouse Marblestone are all very nuts. cherry's got great pan asian food as well.

marblestone serves a great steak in a non traditional steakhouse setting similar to STK and CUT.

nearby to newly opened Tao, Cherry, the gaansvoort hotel, the standard hotel SL and the madness of the meatpacking district.

this hotel is a bad idea for parents. great for singles, couples and people who like to party. its loud."
"102163","48679","1","If you want a hotel with a gym, restaurant, elevator, lobby, etc. this is NOT the place for you."
"102168","48681","1","The hotel is a little far from San Pedro center, so be prepared for a long walk or a 5 minute bike ride (the hotel has bicycles for guests at no extra charge). Do not leave bikes unattended for a long period of time, specially at night. It can get very dark at night so plan to have lunch in San Pedro (try La Casona, definitely the best food we had in Atacama!) and stay for dinner at the hotel."
"102173","48683","1","Make sure when you ask for the breakfast that it is added to your room. Despite asking for it at checkin they didn't add it to our room and that created some confusion for the first couple of mornings."
"102176","48684","1","If you fly into Miami or Ft. Lauderdale, it is probably cheaper to take a cab rather than park a car for multiple days!  "
"102185","48688","1","Try the classic Japanese ""Claska"" breakfast."
"102192","48691","1","Southbeach bars and restauraunts always have tip included in the bill. But not all restaurants call it tip. I mistakenly over-tipped severely my first night.  

Also, I've read people's complaints about noise from the street. I can see this happening if your room is along the street, but there are quieter rooms. I had 336 and slept very comfortably. "
"102195","48692","0","Consider staying somewhere else"
"102200","48694","1","Great location with fantastic restaurants just around the corner"
"102203","48695","1","In October it is extremely quiet and some of the restaurants are closing"
"102214","48700","1","The only reason to stay here is the beach club, which they make unusable by having a DJ rattle your brain at unbearable levels. Seriously, we moved to a beach club 2 blocks away and the music from this place was still the loudest thing you could here. It's probably pretty nice if you are already deaf since the beach club is pretty empty nowadays."
"102227","48706","1","Entrance is not on Wall Street "
"102230","48707","1","Be warned the cozy bar and restaurant downstairs extremely pricey even for SF standards.  Tended to attract a wealthy, older clientele.
Valet parking (offsite) is $63 per night which is typical SF"
"102233","48708","1","The upgrade from the smallest room to the 2nd level is worth the small increase in price for the increased space in the room.  We had 2 people comfortably in the room for 4 nights."
"102236","48709","1","habitacion standard chica mejor la que sigue"
"102241","48711","1","si vas a zona de montparnesse esta muy bien situado"
"102244","48712","1","la ubicación es ideal para shopping pero no para turismo"
"102247","48713","1","excelente ubicación y desayuno bueno"
"102252","48715","1","excelente ubicación"
"102255","48716","1","ubicacion excelente"
"102258","48717","1","excelentes caurtos y desayuno ubicación lejos, pero precio excelente"
"102267","48721","1","The place is a scene so if you want peace and quite this is not the place for you."
"102270","48722","0","Eat at Moro in Exmouth Market !"
"102273","48723","1","There is no business center. Also, the public area not devoted to the bar/restaurant is quite limited."
"102276","48724","1","located in touristy area so if that is not your thing find another hotel"
"102279","48725","1","Be sure to make use of the martini library, it's a very pleasant space "
"102284","48727","1","Perhaps the luxury suites are nicer. Definitely don't settle for rooms on the lower floors."
"102289","48729","1","vue sur parc et sur la ville plus intéressante que la vue sur le Mont Fuji"
"102304","48736","1","Get input from the staff re: dining options, tickets etc - very helpful"
"102311","48739","1","find another hotel . too expensive for its state of maintenance.  "
"102318","48742","1","Use the public transport to get to Meguro station, and from there, all of Tokyo is easily accesible.  The one elevator is seriously overtaxed, and the rooms (well, the cheap ones) are TINY, with no place to put your clothes away"
"102323","48744","1","Not bad just be aware that not as great as looks as some things turn out faulty as no one keeps an eye."
"102326","48745","1","Getting the more expensive rooms. The ""king superior"" is tiny. "
"102335","48749","1","Cannot recommend this establishment for business travelers"
"102346","48754","0","Un bon choix pour un séjour parisien de quelques jours."
"102355","48758","1","Dîner dans la tente berbère dans le sable 
Déjeuner sur le ponton 
C'est un vrai paradis "
"102358","48759","1","Excellent location, super friendly staff, all sightseeing are right behind the corner!"
"102367","48763","0","Request a room that is away from the elevators/service closet. 

Alternate suggestions for places to stay would be the Wythe hotel if you are staying in Brooklyn and want to spend the money. AirBnB would also be a good option. "
"102390","48774","1","I'd stay pretty much anywhere before returning here.  I don't think it is up to Tablet standards, even at this low a price.  It seemed like it would be adequate to catch a few hours sleep between a late arriving flight and an early morning check out - I was clearly mistaken!"
"102393","48775","1","The hotel rents golf carts for $90 (US) per day; you can get them in town for between $50 - $60.  "
"102396","48776","1","The restaurant down Constiucion on the left just past the plaza is good!"
"102399","48777","1","Look past the dingy public spaces and very smallrooms."
"102402","48778","0","If you are looking for a cheap place to stay in good location- this is place to stay. Don't expect large rooms or normal services associated with more upscale hotels. 
"
"102405","48779","1","The bathrooms are super tiny and are no frills so bring your own bar of soap.  The hotel is a good 15-20 minute walk from the Grand Place.  This being the case, you will find very good restaurants frequented by locals in this area.  "
"102408","48780","1","Book it now"
"102411","48781","1","The hotel only served a pretty basic continental breakfast and from 7.30am on weekends. Having arrived from the UK the night before, we awoke early and hungry, only to find nothing available.

Not much of an atmosphere and very much help yourself. Felt like a slightly high end youth hostel."
"102420","48785","1","N'hésitez plus, c'est à la hauteur des espérances!"
"102423","48786","1","Go to the tube or any coffee shop for free wi fi "
"102426","48787","1","Seek access to Traders Lounge and accompanying amenities by staying in eligible rooms. "
"102433","48790","1","Stay in rooms facing pool. Can see the getty too"
"102446","48796","1","Si la chambre était très bien, j ai vu des petits appartements décorés comme chez soi.
Je conseille vraiment les appartements. "
"102457","48801","1","If you want to a quiet comfortable room and be treated like a house guest in a city house, come to Bertrams Guldsmeden.  I want to return "
"102472","48808","1","The afternoon high tea is first class. "
"102475","48809","1","Burger essen bei Fanellis gegenüber"
"102484","48813","0","Don't eat at the hotel. Try some of South Beach's local restaurants instead."
"102495","48818","1","Si bien la suite es soberbia, puede resultar algo ""fría"". El desayuuno en la terraza es una gran experiencia (no fuimos en temporada de calor intenso)."
"102500","48820","0","Jog in Hyde Park and do not miss the V&A museum"
"102503","48821","1","Stay here if you don't care about service at all and just want to have a reasonably priced room in a decent location. "
"102510","48824","1","Parfait pour un week end de plaisir."
"102519","48828","0","Be an Accor member.  Be aggressive about mentioning the Tablet booking."
"102526","48831","1","Be prepared for a lot of noise from others guests entering and exiting rooms. "
"102541","48838","1","ホテル前の道路を隔てた向かい側にあるおもちゃ屋さんはお土産探しに良いですよ。"
"102556","48845","1","Rooms are quite small"
"102561","48847","1","Get out and about. Ocho Rios and beyond."
"102564","48848","1","Small rooms, but overall worth the price to stay in such a nice location. "
"102567","48849","1","stay there"
"102580","48855","1","have the ceasar sallad with the tuna on the roof"
"102601","48865","1","Stay on the water view side of the hotel due to very loud construction.  "
"102604","48866","1","Perfect if you have an early flight, or for any other reason.  Perfect for business travelers."
"102607","48867","1","Rooms are tiny."
"102610","48868","1","Ask the staff for restaurant recommendations. We were only able to do it one night (due to our schedule) but the place they sent us too was amazing and would not have been the place we chose on our own. Yelp and guide books only provided the bigger, easier to find places - we had more fun either asking at the hotel or taking a chance on our own."
"102613","48869","1","The price is outrageous for what you get, but it is the best in Rangoon."
"102620","48872","1","Make sure you stop by Powell's bookstore and check out the local restaurants in the area."
"102627","48875","1","Rester au moins 1 nuit dans cet hôtel si vous êtes dans la ville!!! "
"102634","48878","1","Noisy at night . Cars blowing their horn at whatever hour "
"102637","48879","1","Check put A&O Asian Kitchen around the corner. "
"102642","48881","1","If you're a 20- or 30-something, you'll love this place"
"102655","48887","1","The stunning views over the Spree are worth the extra price."
"102662","48890","1","Note that the location is awkward to find and to travel to/from. Expect to use a tuk-tuk or taxi; but this does reflect in the price well."
"102665","48891","1","Spa treatments are expensive but great."
"102668","48892","1","I have stayed in many dozens of hotels and I think there must be better options in Copenhagen. "
"102671","48893","1","None - great hotel that you will enjoy. "
"102688","48901","1","No need to bring wine glasses.  "
"102691","48902","1","Not worth the full-price rate but looks like they are doing a lot of promotions so if you can get a good rate and plan to use common areas and hang out at hotel outside your room then it's worthwhile."
"102702","48907","1","on the out skirt of town, but hotel provides frequent transportation to the main streets. Hotel offers booking tours for Ice Walk, make sure you call/email them directly."
"102705","48908","1","Highly recommend it, with caution on the pass-through of hallway noise at times."
"102716","48913","1","It's best to take a cab to this hotel or return your rental car at the Hauptbahnhof and take a cab instead of trying to navigate the tricky one-way streets on your own.  Very difficult to get to if you are not familiar with driving around Frankfurt a/M."
"102719","48914","1","Brasserie Raymond on Eiermarkt was terrific.  Upscale and frequented by locals."
"102722","48915","1","There is a parking garage a stone's throw from the hotel.  Best to park there if you have a rental car.
Da Giovanni seems to have the monopoly on pizza/Italian food in the main square - stay away from here.  
Het Vermoeide Model near the Cathedral is quaint and the food is good.  Desire de Lille makes the most delicious waffles ever!"
"102725","48916","1","Do NOT accept a room on the first level

Do NOT expect typical hotel services"
"102728","48917","1","The rooms can become warm as the building is from the 19th century.  As soon as you get in the room, reset the thermostat to 68F."
"102731","48918","1","try the bacon at the bar"
"102734","48919","1","There is a restaurant nearby called Los Aguachiles. It is not to be missed if you like great food. Try the chilorios (pulled pork tacos) or the tempura fish tacos. The civiche tostada was good too."
"102739","48921","1","Don't expect a big spacious room. Its smallish, but stylish clean and comfy.
Really enjoyed my stay."
"102742","48922","1","Une bonne adresse pour vivre au rythme de Palermo Soho tout en savourant verdure, fraîcheur et calme, exceptionnel dans Burnos Aires dans la chaleur de l'été ;)"
"102747","48924","1","My only advice for guests considering this hotel is to check out the Lower East Side area first. Being an absolute foreigner and first timer in NY, I would have chosen a more ""classical"" neighbourhood if I had known better. If you are from London, LES is similar to Camden town."
"102752","48926","1","Find your way to the spa and enjoy"
"102769","48934","1","Stay and pay here and have your important meetings with clients in one of the fancier hotels nearby.   "
"102774","48936","0","mindestens 3. oder 4. Stock"
"102781","48939","0","It's NYC, the rooms are not spacious... but location is key. If you want to be in Brooklyn, this is a great option. Also note, the roof bar can be loud on the weekends, I imagine you'd be able to hear it from one of the rooms on the 7th floor"
"102786","48941","1","Order a a guava margarita!"
"102793","48944","1","A must stay if shopping in ST Honore "
"102800","48947","1","Very mod style in the rooms; translucent bathroom wall a very cool feature. I'd say it's an excellent location and definitely worth a shot. "
"102803","48948","1","Try to book a ocean view villa."
"102816","48954","1","The room Valentina is incredible!"
"102819","48955","1","Check out the hoodoo formations on the Toadstool trail.  Definitely go to Lower Antelope Canyon - incredible photo ops. If you spring for the helicopter tour, please send me pics!"
"102822","48956","1","If you want a great bar, this is your place. However the rooms could be better. "
"102825","48957","1","Parking costs extra: no street parking allowed in Beverly Hills. "
"102830","48959","1","Stayed on 2nd floor at the rear of hotel, these rooms very very noisy, they overlook the hotel delivery area. From 6 am constant noise from deliveries or refuse removal. "
"102833","48960","1","ninguna nos gusto muchisimo "
"102836","48961","1","Get the bigger rooms if possible"
"102843","48964","1","Enjoy it..like staying with friends!"
"102848","48966","0","Bring your significant other"
"102851","48967","1","chambre sur la Gran Via bruyante!"
"102858","48970","1","Check out all the wonderful restaurants on Rue Guisarde- within walking distance of the hotel."
"102861","48971","1","Don't stay here under any circumstances."
"102864","48972","1","Don't think about staying anywhere else"
"102869","48974","1","I think the rating should not be 18. More like 16-17. But it might be worth the money."
